tuple_id,src,flight,sched_dep_time,act_dep_time,sched_arr_time,act_arr_time
416,AIRTRAVELCENTER,UA-62-IAH-EWR,2:30 P.M.,2:48 P.M.,7:03 p.m.,7:10 p.m.
2184,GOFOX,CO-89-IAH-EWR,6:00 A.M.,6:02 A.M.,10:20 a.m.,10:27 a.m.
1221,USATODAY,AA-3786-IAH-ORD,4:00 P.M.,4:12 P.M.,6:40 p.m.,6:15 p.m.
249,BOSTON,AA-59-JFK-SFO,7:10 A.M.,7:39 A.M.,10:45 a.m.,11:12 a.m.
2008,ALLEGIANTAIR,UA-664-ORD-PHL,1:33 P.M.,1:31 P.M.,4:31 p.m.,4:23 p.m.
2000,ALLEGIANTAIR,AA-643-MIA-ORD,7:10 A.M.,7:30 A.M.,9:35 a.m.,9:31 a.m.
1030,TRAVELOCITY,AA-643-MIA-ORD,7:10 A.M.,7:30 A.M.,9:35 a.m.,9:31 a.m.
994,TRAVELOCITY,AA-1733-ORD-PHX,7:45 P.M.,7:58 P.M.,10:30 p.m.,10:30 p.m.
25,AA,AA-3-JFK-LAX,12:00 P.M.,12:11 P.M.,3:15 p.m.,3:16 p.m.
84,HELLOFLIGHT,UA-382-IAD-LAX,12:30 P.M.,12:35 P.M.,3:19 p.m.,3:21 p.m.
408,AIRTRAVELCENTER,CO-1250-MIA-IAH,2:53 P.M.,3:01 P.M.,4:48 p.m.,4:59 p.m.
1288,MYRATEPLAN,AA-3823-LAX-DEN,9:00 P.M.,9:00 P.M.,12:15 a.m.,12:15 a.m.
1749,UA,UA-858-PVG-SFO,1:45 P.M.,1:32 P.M.,8:27 a.m.,8:02 a.m.
1913,QUICKTRIP,AA-1221-MCO-ORD,8:00 P.M.,8:23 P.M.,9:45 p.m.,9:53 p.m.
751,FLIGHTEXPLORER,AA-1279-DFW-PHX,1:00 P.M.,2:04 P.M.,2:35 p.m.,3:30 p.m.
1844,FLYLOUISVILLE,AA-415-BOS-ORD,8:35 A.M.,8:56 A.M.,10:40 a.m.,10:16 a.m.
253,WEATHER,UA-397-JFK-SFO,8:00 A.M.,8:29 A.M.,11:55 a.m.,11:58 a.m.
997,TRAVELOCITY,UA-2830-MCO-CLT,3:27 P.M.,3:27 P.M.,5:05 p.m.,5:17 p.m.
900,FLIGHTS,AA-1544-SAN-ORD,11:25 A.M.,11:40 A.M.,5:25 p.m.,4:56 p.m.
1753,UA,UA-1500-IAH-GUA,8:55 A.M.,9:16 A.M.,11:45 a.m.,11:56 a.m.
1296,MYRATEPLAN,UA-828-SFO-ORD,11:08 P.M.,11:08 P.M.,5:11 a.m.,5:11 a.m.
1523,FLYTECOMM,UA-257-JFK-SFO,2:30 P.M.,2:26 P.M.,6:15 p.m.,5:42 p.m.
380,AIRTRAVELCENTER,AA-1434-DFW-MCO,7:15 A.M.,7:21 A.M.,10:35 a.m.,10:36 a.m.
792,FLIGHTEXPLORER,AA-59-JFK-SFO,7:10 A.M.,7:39 A.M.,10:45 a.m.,11:12 a.m.
735,FLIGHTEXPLORER,AA-1640-MIA-MCO,6:30 P.M.,6:30 P.M.,7:25 p.m.,7:25 p.m.
130,HELLOFLIGHT,UA-1500-IAH-GUA,8:55 A.M.,9:16 A.M.,11:45 a.m.,11:56 a.m.
1684,WUNDERGROUND,UA-257-JFK-SFO,2:30 P.M.,2:26 P.M.,6:15 p.m.,5:42 p.m.
