tuple_id,src,flight,sched_dep_time,act_dep_time,sched_arr_time,act_arr_time
1774,flylouisville,CO-1090-BOS-IAH,9:45 A.M.,10:19 a.m.,1:16 P.M.,1:19 p.m.
286,weather,AA-1434-DFW-MCO,7:15 A.M.,7:21 a.m.,10:35 A.M.,10:36 a.m.
1180,usatoday,CO-63-EWR-IAH,5:25 P.M.,5:22 p.m.,8:22 P.M.,8:03 p.m.
1593,mytripandmore,UA-5487-SFO-MRY,10:39 A.M.,10:33 a.m.,11:19 A.M.,11:21 a.m.
307,weather,AA-431-MIA-SFO,8:35 A.M.,8:51 a.m.,11:50 A.M.,11:44 a.m.
1786,flylouisville,UA-3050-PHX-CLT,11:05 A.M.,11:30 a.m.,4:57 P.M.,5:05 p.m.
2331,world-flight-tracker,AA-3468-CVG-MIA,7:00 A.M.,7:25 a.m.,9:55 A.M.,9:45 a.m.
1305,myrateplan,AA-1917-JFK-MCO,2:55 P.M.,3:27 p.m.,5:55 P.M.,5:43 p.m.
1216,usatoday,AA-789-ORD-DEN,1:05 P.M.,1:19 p.m.,2:35 P.M.,3:13 p.m.
1126,foxbusiness,UA-2515-DFW-CLT,7:05 A.M.,7:05 a.m.,10:31 A.M.,10:47 a.m.
1608,mytripandmore,UA-2945-PHL-CLT,12:00 A.M.,3:11 a.m.,1:45 P.M.,1:15 p.m.
18,aa,AA-2525-DFW-MIA,7:25 A.M.,7:39 a.m.,11:10 A.M.,11:06 a.m.
562,flightstats,AA-466-IAH-MIA,6:00 A.M.,6:08 a.m.,9:20 A.M.,9:05 a.m.
1520,flytecomm,UA-854-SFO-IAH,7:53 A.M.,7:49 a.m.,1:39 P.M.,1:30 p.m.
108,helloflight,UA-2515-DFW-CLT,7:05 A.M.,7:05 a.m.,10:31 A.M.,10:47 a.m.
1537,flytecomm,AA-3842-MSP-ORD,6:00 A.M.,6:56 a.m.,7:30 A.M.,7:51 a.m.
1160,foxbusiness,AA-3786-IAH-ORD,4:00 P.M.,4:12 p.m.,6:40 P.M.,6:15 p.m.
1515,flytecomm,UA-3050-PHX-CLT,11:05 A.M.,11:30 a.m.,4:57 P.M.,5:05 p.m.
2261,flightaware,AA-204-LAX-MCO,11:25 P.M.,11:25 p.m.,6:55 A.M.,6:55 a.m.
481,flightview,AA-1640-MIA-MCO,6:30 P.M.,6:30 p.m.,7:25 P.M.,7:25 p.m.
859,flights,CO-1193-EWR-MCO,9:15 A.M.,9:14 a.m.,12:18 P.M.,12:09 p.m.
2338,world-flight-tracker,AA-1664-MIA-ATL,10:15 A.M.,10:18 a.m.,12:10 P.M.,11:56 a.m.
1749,ua,UA-858-PVG-SFO,1:45 P.M.,1:32 p.m.,8:27 A.M.,8:02 a.m.
1504,flytecomm,AA-616-DFW-DTW,9:05 A.M.,10:10 a.m.,12:35 P.M.,1:27 p.m.
2065,businesstravellogue,CO-52-IAH-LAX,7:35 A.M.,7:29 a.m.,9:21 A.M.,9:14 a.m.
1382,orbitz,AA-3756-ORD-SLC,12:15 P.M.,12:41 p.m.,2:45 P.M.,2:50 p.m.
367,airtravelcenter,CO-1088-CLE-IAH,8:40 A.M.,8:40 a.m.,10:54 A.M.,10:56 a.m.
1329,orbitz,AA-1733-ORD-PHX,7:45 P.M.,7:58 p.m.,10:30 P.M.,10:30 p.m.
1792,flylouisville,UA-382-IAD-LAX,12:30 P.M.,12:35 p.m.,3:19 P.M.,3:21 p.m.
1518,flytecomm,AA-1664-MIA-ATL,10:15 A.M.,10:18 a.m.,12:10 P.M.,11:56 a.m.
1293,myrateplan,AA-649-ORD-SNA,1:30 P.M.,1:30 p.m.,3:50 P.M.,3:50 p.m.
2312,flightaware,AA-4277-CVG-JFK,12:10 P.M.,12:10 p.m.,2:15 P.M.,1:43 p.m.
2275,flightaware,AA-404-MIA-MCO,6:45 A.M.,6:57 a.m.,7:45 A.M.,7:40 a.m.
1715,wunderground,AA-3804-PHL-ORD,2:35 P.M.,2:44 p.m.,4:05 P.M.,3:43 p.m.
1681,wunderground,AA-404-MIA-MCO,6:45 A.M.,6:57 a.m.,7:45 A.M.,7:40 a.m.
2098,businesstravellogue,CO-1193-EWR-MCO,9:15 A.M.,9:14 a.m.,12:18 P.M.,12:09 p.m.
1269,myrateplan,AA-3-JFK-LAX,12:00 P.M.,12:11 p.m.,3:15 P.M.,3:16 p.m.
397,airtravelcenter,UA-664-ORD-PHL,1:33 P.M.,1:31 p.m.,4:31 P.M.,4:23 p.m.
511,flightview,UA-2704-DTW-PHX,11:15 A.M.,11:15 a.m.,1:40 P.M.,2:00 p.m.
955,flightarrival,AA-2268-PHX-ORD,7:15 A.M.,7:22 a.m.,11:35 A.M.,11:06 a.m.
1868,quicktrip,CO-58-DEN-IAH,11:25 A.M.,11:32 a.m.,2:50 P.M.,3:31 p.m.
772,flightexplorer,AA-1522-SFO-ORD,11:55 P.M.,11:55 p.m.,5:50 A.M.,5:50 a.m.
984,flightwise,AA-1434-DFW-MCO,7:15 A.M.,7:21 a.m.,10:35 A.M.,10:36 a.m.
1164,foxbusiness,UA-3099-PHX-PHL,11:55 A.M.,11:55 a.m.,6:17 P.M.,5:38 p.m.
558,flightstats,CO-62-IAH-EWR,2:30 P.M.,2:48 p.m.,7:03 P.M.,7:10 p.m.
2247,gofox,AA-2525-DFW-MIA,7:25 A.M.,7:39 a.m.,11:10 A.M.,11:06 a.m.
