tuple_id,src,flight,sched_dep_time,act_dep_time,sched_arr_time,act_arr_time
403,airtravelcenter,AA-2312-DFW-DTW,1900-03-31T20:25:00Z,1900-03-31T20:25:00Z,1900-03-31T23:50:00Z,1900-03-31T23:50:00Z
320,weather,AA-2268-PHX-ORD,1900-03-31T07:15:00Z,1900-03-31T07:22:00Z,1900-03-31T11:35:00Z,1900-03-31T11:06:00Z
1323,myrateplan,AA-222-LAX-BOS,1900-03-31T07:10:00Z,1900-03-31T07:31:00Z,1900-03-31T15:30:00Z,1900-03-31T15:14:00Z
1342,orbitz,AA-3468-CVG-MIA,1900-03-31T07:00:00Z,1900-03-31T07:25:00Z,1900-03-31T09:55:00Z,1900-03-31T09:45:00Z
1531,flytecomm,AA-1640-MIA-MCO,1900-03-31T18:30:00Z,1900-03-31T18:30:00Z,1900-03-31T19:25:00Z,1900-03-31T19:25:00Z
448,flightview,AA-204-LAX-MCO,1900-03-31T23:25:00Z,1900-03-31T23:25:00Z,1900-03-31T06:55:00Z,1900-03-31T06:55:00Z
75,helloflight,AA-446-DFW-PHL,1900-03-31T11:50:00Z,1900-03-31T12:12:00Z,1900-03-31T15:50:00Z,1900-03-31T16:09:00Z
74,helloflight,UA-2314-ATL-PHL,1900-03-31T14:55:00Z,1900-03-31T14:55:00Z,1900-03-31T17:00:00Z,1900-03-31T16:47:00Z
1997,allegiantair,UA-843-LAX-ORD,1900-03-31T13:55:00Z,1900-03-31T14:10:00Z,1900-03-31T19:53:00Z,1900-03-31T19:58:00Z
2240,gofox,AA-789-ORD-DEN,1900-03-31T13:05:00Z,1900-03-31T13:19:00Z,1900-03-31T14:35:00Z,1900-03-31T15:13:00Z
330,weather,CO-50-CLE-EWR,1900-03-31T14:55:00Z,1900-03-31T15:31:00Z,1900-03-31T16:49:00Z,1900-03-31T17:26:00Z
1640,ord,AA-643-MIA-ORD,1900-03-31T07:10:00Z,1900-03-31T07:30:00Z,1900-03-31T09:35:00Z,1900-03-31T09:31:00Z
1145,foxbusiness,AA-3063-SLC-LAX,1900-03-31T20:20:00Z,1900-03-31T20:39:00Z,1900-03-31T21:20:00Z,1900-03-31T21:20:00Z
1780,flylouisville,CO-62-IAH-EWR,1900-03-31T14:30:00Z,1900-03-31T14:48:00Z,1900-03-31T19:03:00Z,1900-03-31T19:10:00Z
165,boston,CO-52-IAH-LAX,1900-03-31T07:35:00Z,1900-03-31T07:29:00Z,1900-03-31T09:21:00Z,1900-03-31T09:14:00Z
1636,mytripandmore,CO-50-CLE-EWR,1900-03-31T14:55:00Z,1900-03-31T15:31:00Z,1900-03-31T16:49:00Z,1900-03-31T17:26:00Z
665,panynj,UA-257-JFK-SFO,1900-03-31T14:30:00Z,1900-03-31T14:26:00Z,1900-03-31T18:15:00Z,1900-03-31T17:42:00Z
1218,usatoday,AA-85-JFK-SFO,1900-03-31T15:05:00Z,1900-03-31T15:36:00Z,1900-03-31T18:30:00Z,1900-03-31T18:43:00Z
1343,orbitz,AA-484-DFW-MIA,1900-03-31T16:15:00Z,1900-03-31T16:29:00Z,1900-03-31T19:55:00Z,1900-03-31T19:39:00Z
190,boston,AA-2050-ORD-MIA,1900-03-31T10:40:00Z,1900-03-31T11:05:00Z,1900-03-31T14:45:00Z,1900-03-31T14:46:00Z
1547,flytecomm,UA-664-ORD-PHL,1900-03-31T13:33:00Z,1900-03-31T13:31:00Z,1900-03-31T16:31:00Z,1900-03-31T16:23:00Z
