tuple_id,src,flight,sched_dep_time,act_dep_time,sched_arr_time,act_arr_time
1482,sfo,UA-397-JFK-SFO,1900-03-31T08:00:00Z,1900-03-31T08:29:00Z,1900-03-31T11:55:00Z,1900-03-31T11:58:00Z
1337,orbitz,UA-2726-FLL-PHL,1900-03-31T16:00:00Z,1900-03-31T16:00:00Z,1900-03-31T18:46:00Z,1900-03-31T18:28:00Z
1003,travelocity,AA-3468-CVG-MIA,1900-03-31T07:00:00Z,1900-03-31T07:25:00Z,1900-03-31T09:55:00Z,1900-03-31T09:45:00Z
803,dfw,AA-484-DFW-MIA,1900-03-31T16:15:00Z,1900-03-31T16:29:00Z,1900-03-31T19:55:00Z,1900-03-31T19:39:00Z
1204,usatoday,UA-6273-YYC-SFO,1900-03-31T07:35:00Z,1900-03-31T07:27:00Z,1900-03-31T09:43:00Z,1900-03-31T08:45:00Z
27,aa,AA-643-MIA-ORD,1900-03-31T07:10:00Z,1900-03-31T07:30:00Z,1900-03-31T09:35:00Z,1900-03-31T09:31:00Z
978,flightwise,AA-789-ORD-DEN,1900-03-31T13:05:00Z,1900-03-31T13:19:00Z,1900-03-31T14:35:00Z,1900-03-31T15:13:00Z
946,flightarrival,UA-257-JFK-SFO,1900-03-31T14:30:00Z,1900-03-31T14:26:00Z,1900-03-31T18:15:00Z,1900-03-31T17:42:00Z
1339,orbitz,CO-1090-BOS-IAH,1900-03-31T09:45:00Z,1900-03-31T10:19:00Z,1900-03-31T13:16:00Z,1900-03-31T13:19:00Z
359,airtravelcenter,CO-62-IAH-EWR,1900-03-31T14:30:00Z,1900-03-31T14:48:00Z,1900-03-31T19:03:00Z,1900-03-31T19:10:00Z
1885,quicktrip,CO-89-IAH-EWR,1900-03-31T06:00:00Z,1900-03-31T06:02:00Z,1900-03-31T10:20:00Z,1900-03-31T10:27:00Z
1468,ifly,UA-2314-ATL-PHL,1900-03-31T14:55:00Z,1900-03-31T14:55:00Z,1900-03-31T17:00:00Z,1900-03-31T16:47:00Z
1959,allegiantair,CO-58-DEN-IAH,1900-03-31T11:25:00Z,1900-03-31T11:32:00Z,1900-03-31T14:50:00Z,1900-03-31T15:31:00Z
3,aa,AA-1640-MIA-MCO,1900-03-31T18:30:00Z,1900-03-31T18:30:00Z,1900-03-31T19:25:00Z,1900-03-31T19:25:00Z
205,boston,CO-16-LAX-EWR,1900-03-31T10:25:00Z,1900-03-31T10:20:00Z,1900-03-31T18:44:00Z,1900-03-31T18:34:00Z
35,aa,AA-1165-JFK-MIA,1900-03-31T06:59:00Z,1900-03-31T07:22:00Z,1900-03-31T10:34:00Z,1900-03-31T10:04:00Z
758,flightexplorer,AA-4330-CVG-ORD,1900-03-31T15:35:00Z,1900-03-31T15:36:00Z,1900-03-31T16:00:00Z,1900-03-31T15:33:00Z
675,panynj,CO-1694-LAX-IAH,1900-03-31T19:15:00Z,1900-03-31T19:15:00Z,1900-03-31T00:21:00Z,1900-03-31T00:21:00Z
1133,foxbusiness,AA-3823-LAX-DEN,1900-03-31T21:00:00Z,1900-03-31T21:00:00Z,1900-03-31T00:15:00Z,1900-03-31T00:15:00Z
1937,quicktrip,AA-2268-PHX-ORD,1900-03-31T07:15:00Z,1900-03-31T07:22:00Z,1900-03-31T11:35:00Z,1900-03-31T11:06:00Z
111,helloflight,AA-3756-ORD-SLC,1900-03-31T12:15:00Z,1900-03-31T12:41:00Z,1900-03-31T14:45:00Z,1900-03-31T14:50:00Z
