tuple_id,src,flight,sched_dep_time,act_dep_time,sched_arr_time,act_arr_time
1364,orbitz,UA-248-PHX-ORD,12:57 P.M.,1:32 P.M.,5:15 p.m.,5:34 p.m.
1876,quicktrip,UA-3515-IAD-MSP,8:15 A.M.,8:12 A.M.,10:06 a.m.,9:56 a.m.
2166,gofox,AA-204-LAX-MCO,11:25 P.M.,11:25 P.M.,6:55 a.m.,6:55 a.m.
1432,CO,CO-1614-LAX-IAH,12:30 A.M.,12:41 A.M.,5:35 a.m.,5:26 a.m.
153,boston,AA-518-MIA-JFK,6:40 A.M.,6:54 A.M.,9:25 a.m.,9:28 a.m.
795,mia,AA-484-DFW-MIA,4:15 P.M.,4:29 P.M.,7:55 p.m.,7:39 p.m.
1797,flylouisville,CO-47-IAH-LAX,7:10 P.M.,8:25 P.M.,8:56 p.m.,9:52 p.m.
453,flightview,CO-1090-BOS-IAH,9:45 A.M.,10:19 A.M.,1:16 p.m.,1:19 p.m.
1877,quicktrip,AA-484-DFW-MIA,4:15 P.M.,4:29 P.M.,7:55 p.m.,7:39 p.m.
29,aa,AA-1221-MCO-ORD,8:00 P.M.,8:23 P.M.,9:45 p.m.,9:53 p.m.
1043,travelocity,UA-3373-IAD-PHL,8:29 A.M.,8:26 A.M.,9:24 a.m.,9:13 a.m.
796,mia,AA-466-IAH-MIA,6:00 A.M.,6:08 A.M.,9:20 a.m.,9:05 a.m.
1837,flylouisville,AA-3804-PHL-ORD,2:35 P.M.,2:44 P.M.,4:05 p.m.,3:43 p.m.
455,flightview,UA-3515-IAD-MSP,8:15 A.M.,8:12 A.M.,10:06 a.m.,9:56 a.m.
330,weather,CO-50-CLE-EWR,2:55 P.M.,3:31 P.M.,4:49 p.m.,5:26 p.m.
1668,wunderground,UA-2726-FLL-PHL,4:00 P.M.,4:00 P.M.,6:46 p.m.,6:28 p.m.
1629,mytripandmore,UA-6273-YYC-SFO,7:35 A.M.,7:27 A.M.,9:43 a.m.,8:45 a.m.
908,flights,CO-45-EWR-MIA,4:00 P.M.,3:58 P.M.,7:05 p.m.,6:36 p.m.
283,weather,AA-2525-DFW-MIA,7:25 A.M.,7:39 A.M.,11:10 a.m.,11:06 a.m.
1696,wunderground,CO-1694-LAX-IAH,7:15 P.M.,7:15 P.M.,12:21 a.m.,12:21 a.m.
177,boston,AA-466-IAH-MIA,6:00 A.M.,6:08 A.M.,9:20 a.m.,9:05 a.m.
363,airtravelcenter,CO-1023-IAH-DEN,11:40 A.M.,11:56 A.M.,1:17 p.m.,1:14 p.m.
211,boston,AA-1522-SFO-ORD,11:55 P.M.,11:55 P.M.,5:50 a.m.,5:50 a.m.
1200,usatoday,AA-1522-SFO-ORD,11:55 P.M.,11:55 P.M.,5:50 a.m.,5:50 a.m.
1948,quicktrip,CO-45-EWR-MIA,4:00 P.M.,3:58 P.M.,7:05 p.m.,6:36 p.m.
