tuple_id,src,flight,sched_dep_time,act_dep_time,sched_arr_time,act_arr_time
1074,foxbusiness,UA-397-JFK-SFO,1900-03-31T08:00:00Z,1900-03-31T08:29:00Z,  1900-03-31T11:55:00Z  ,1900-03-31T11:58:00Z
2266,flightaware,AA-616-DFW-DTW,1900-03-31T09:05:00Z,1900-03-31T10:10:00Z,  1900-03-31t12:35:00z  ,1900-03-31T13:27:00Z
1174,usatoday,UA-3925-IAD-ORF,1900-03-31T08:41:00Z,1900-03-31T08:42:00Z,  1900-03-31T09:54:00Z  ,1900-03-31T09:43:00Z
721,panynj,AA-2525-DFW-MIA,1900-03-31T07:25:00Z,1900-03-31T07:39:00Z,1900/03/31 11:10:00,1900-03-31T11:06:00Z
1345,orbitz,CO-62-IAH-EWR,1900-03-31T14:30:00Z,1900-03-31T14:48:00Z,  1900-03-31T19:03:00Z  ,1900-03-31T19:10:00Z
1003,travelocity,AA-3468-CVG-MIA,1900-03-31T07:00:00Z,1900-03-31T07:25:00Z,  1900-03-31t09:55:00z  ,1900-03-31T09:45:00Z
1897,quicktrip,AA-2050-ORD-MIA,1900-03-31T10:40:00Z,1900-03-31T11:05:00Z,31-03-1900 14:45:00,1900-03-31T14:46:00Z
1841,flylouisville,AA-2957-DFW-CVG,1900-03-31T07:55:00Z,1900-03-31T08:04:00Z,1900-03-31 11:05 am,1900-03-31T11:01:00Z
1030,travelocity,AA-643-MIA-ORD,1900-03-31T07:10:00Z,1900-03-31T07:30:00Z,  1900-03-31t09:35:00z  ,1900-03-31T09:31:00Z
603,flightstats,AA-1165-JFK-MIA,1900-03-31T06:59:00Z,1900-03-31T07:22:00Z,  1900-03-31t10:34:00z  ,1900-03-31T10:04:00Z
1712,wunderground,UA-828-SFO-ORD,1900-03-31T23:08:00Z,1900-03-31T23:08:00Z,  1900-03-31t05:11:00z  ,1900-03-31T05:11:00Z
2158,gofox,AA-518-MIA-JFK,1900-03-31T06:40:00Z,1900-03-31T06:54:00Z,,1900-03-31T09:28:00Z
142,helloflight,AA-271-MIA-LAX,1900-03-31T11:35:00Z,1900-03-31T11:52:00Z,  1900-03-31T14:25:00Z  ,1900-03-31T14:27:00Z
72,helloflight,CO-62-IAH-EWR,1900-03-31T14:30:00Z,1900-03-31T14:48:00Z,03-31-1900 19:03:00,1900-03-31T19:10:00Z
588,flightstats,AA-1007-MIA-PHX,1900-03-31T16:55:00Z,1900-03-31T17:08:00Z,  1900-03-31T20:05:00Z  ,1900-03-31T19:55:00Z
1171,usatoday,AA-3859-IAH-ORD,1900-03-31T07:10:00Z,1900-03-31T07:16:00Z,  1900-03-31T09:40:00Z  ,1900-03-31T09:32:00Z
125,helloflight,UA-858-PVG-SFO,1900-03-31T13:45:00Z,1900-03-31T13:32:00Z,  1900-03-31T08:27:00Z  ,1900-03-31T08:02:00Z
1456,ifly,UA-664-ORD-PHL,1900-03-31T13:33:00Z,1900-03-31T13:31:00Z,1900-03-31 16:31:00,1900-03-31T16:23:00Z
1354,orbitz,AA-1664-MIA-ATL,1900-03-31T10:15:00Z,1900-03-31T10:18:00Z,  1900-03-31T12:10:00Z  ,1900-03-31T11:56:00Z
1978,allegiantair,UA-3050-PHX-CLT,1900-03-31T11:05:00Z,1900-03-31T11:30:00Z,  1900-03-31t16:57:00z  ,1900-03-31T17:05:00Z
1629,mytripandmore,UA-6273-YYC-SFO,1900-03-31T07:35:00Z,1900-03-31T07:27:00Z,,1900-03-31T08:45:00Z
1014,travelocity,AA-1664-MIA-ATL,1900-03-31T10:15:00Z,1900-03-31T10:18:00Z,  1900-03-31t12:10:00z  ,1900-03-31T11:56:00Z
1710,wunderground,AA-431-MIA-SFO,1900-03-31T08:35:00Z,1900-03-31T08:51:00Z,  1900-03-31T11:50:00Z  ,1900-03-31T11:44:00Z
1617,mytripandmore,AA-4307-ORD-DTW,1900-03-31T18:45:00Z,1900-03-31T18:55:00Z,  1900-03-31t21:10:00z  ,1900-03-31T20:53:00Z
1623,mytripandmore,UA-257-JFK-SFO,1900-03-31T14:30:00Z,1900-03-31T14:26:00Z,  1900-03-31t18:15:00z  ,1900-03-31T17:42:00Z
2055,businesstravellogue,UA-3925-IAD-ORF,1900-03-31T08:41:00Z,1900-03-31T08:42:00Z,  1900-03-31T09:54:00Z  ,1900-03-31T09:43:00Z
1865,quicktrip,AA-4344-ORD-DTW,1900-03-31T11:45:00Z,1900-03-31T12:13:00Z,  1900-03-31t14:00:00z  ,1900-03-31T14:10:00Z
465,flightview,UA-3050-PHX-CLT,1900-03-31T11:05:00Z,1900-03-31T11:30:00Z,  1900-03-31t16:57:00z  ,1900-03-31T17:05:00Z
654,panynj,AA-446-DFW-PHL,1900-03-31T11:50:00Z,1900-03-31T12:12:00Z,  1900-03-31T15:50:00Z  ,1900-03-31T16:09:00Z
1048,travelocity,UA-2704-DTW-PHX,1900-03-31T11:15:00Z,1900-03-31T11:15:00Z,  1900-03-31t13:40:00z  ,1900-03-31T14:00:00Z
464,flightview,AA-466-IAH-MIA,1900-03-31T06:00:00Z,1900-03-31T06:08:00Z,  1900-03-31T09:20:00Z  ,1900-03-31T09:05:00Z
55,helloflight,UA-3925-IAD-ORF,1900-03-31T08:41:00Z,1900-03-31T08:42:00Z,,1900-03-31T09:43:00Z
1986,allegiantair,UA-257-JFK-SFO,1900-03-31T14:30:00Z,1900-03-31T14:26:00Z,  1900-03-31t18:15:00z  ,1900-03-31T17:42:00Z
1265,myrateplan,AA-4330-CVG-ORD,1900-03-31T15:35:00Z,1900-03-31T15:36:00Z,1900-03-31 04:00 PM,1900-03-31T15:33:00Z
1063,travelocity,CO-50-CLE-EWR,1900-03-31T14:55:00Z,1900-03-31T15:31:00Z,  1900-03-31T16:49:00Z  ,1900-03-31T17:26:00Z
66,helloflight,CO-1090-BOS-IAH,1900-03-31T09:45:00Z,1900-03-31T10:19:00Z,  1900-03-31T13:16:00Z  ,1900-03-31T13:19:00Z
235,boston,AA-789-ORD-DEN,1900-03-31T13:05:00Z,1900-03-31T13:19:00Z,  1900-03-31t14:35:00z  ,1900-03-31T15:13:00Z
478,flightview,UA-248-PHX-ORD,1900-03-31T12:57:00Z,1900-03-31T13:32:00Z,  1900-03-31t17:15:00z  ,1900-03-31T17:34:00Z
1766,flylouisville,UA-2830-MCO-CLT,1900-03-31T15:27:00Z,1900-03-31T15:27:00Z,  1900-03-31t17:05:00z  ,1900-03-31T17:17:00Z
1461,ifly,AA-3979-CVG-ORD,1900-03-31T07:30:00Z,1900-03-31T08:04:00Z,  1900-03-31T08:00:00Z  ,1900-03-31T08:06:00Z
