tuple_id,src,flight,sched_dep_time,act_dep_time,sched_arr_time,act_arr_time
416,  AIRTRAVELCENTER  ,UA-62-IAH-EWR,  1900-03-31t14:30:00z  ,31-03-1900 14:48:00,1900-03-31T19:03:00Z,1900-03-31T19:10:00Z
2184,  gofox  ,CO-89-IAH-EWR,  1900-03-31T06:00:00Z  ,  1900-03-31t06:02:00z  ,1900-03-31T10:20:00Z,1900-03-31T10:27:00Z
1221,  USATODAY  ,AA-3786-IAH-ORD,  1900-03-31t16:00:00z  ,  1900-03-31T16:12:00Z  ,1900-03-31T18:40:00Z,1900-03-31T18:15:00Z
249,  boston  ,AA-59-JFK-SFO,,03-31-1900 07:39:00,1900-03-31T10:45:00Z,1900-03-31T11:12:00Z
2008,  allegiantair  ,UA-664-ORD-PHL,  1900-03-31t13:33:00z  ,,1900-03-31T16:31:00Z,1900-03-31T16:23:00Z
2000,  ALLEGIANTAIR  ,AA-643-MIA-ORD,  1900-03-31T07:10:00Z  ,  1900-03-31T07:30:00Z  ,1900-03-31T09:35:00Z,1900-03-31T09:31:00Z
1030,  TRAVELOCITY  ,AA-643-MIA-ORD,  1900-03-31T07:10:00Z  ,  1900-03-31T07:30:00Z  ,1900-03-31T09:35:00Z,1900-03-31T09:31:00Z
994,travelocity,AA-1733-ORD-PHX,  1900-03-31T19:45:00Z  ,  1900-03-31t19:58:00z  ,1900-03-31T22:30:00Z,1900-03-31T22:30:00Z
25,  AA  ,AA-3-JFK-LAX,03/31/1900 12:00:00,  1900-03-31t12:11:00z  ,1900-03-31T15:15:00Z,1900-03-31T15:16:00Z
84,  helloflight  ,UA-382-IAD-LAX,  1900-03-31t12:30:00z  ,,1900-03-31T15:19:00Z,1900-03-31T15:21:00Z
408,  AIRTRAVELCENTER  ,CO-1250-MIA-IAH,  1900-03-31t14:53:00z  ,  1900-03-31T15:01:00Z  ,1900-03-31T16:48:00Z,1900-03-31T16:59:00Z
1288,  MYRATEPLAN  ,AA-3823-LAX-DEN,,,1900-03-31T00:15:00Z,1900-03-31T00:15:00Z
1749,United Airlines,UA-858-PVG-SFO,  1900-03-31t13:45:00z  ,,1900-03-31T08:27:00Z,1900-03-31T08:02:00Z
1913,  QUICKTRIP  ,AA-1221-MCO-ORD,  1900-03-31t20:00:00z  ,  1900-03-31t20:23:00z  ,1900-03-31T21:45:00Z,1900-03-31T21:53:00Z
751,  FLIGHTEXPLORER  ,AA-1279-DFW-PHX,,  1900-03-31t14:04:00z  ,1900-03-31T14:35:00Z,1900-03-31T15:30:00Z
1844,FLYLOUISVILLE,AA-415-BOS-ORD,31-03-1900 08:35:00,"March 31, 1900 08:56",1900-03-31T10:40:00Z,1900-03-31T10:16:00Z
253,weather,UA-397-JFK-SFO,1900.03.31 08:00,  1900-03-31t08:29:00z  ,1900-03-31T11:55:00Z,1900-03-31T11:58:00Z
997,  travelocity  ,UA-2830-MCO-CLT,  1900-03-31t15:27:00z  ,  1900-03-31T15:27:00Z  ,1900-03-31T17:05:00Z,1900-03-31T17:17:00Z
900,FLIGHTS,AA-1544-SAN-ORD,  1900-03-31T11:25:00Z  ,  1900-03-31T11:40:00Z  ,1900-03-31T17:25:00Z,1900-03-31T16:56:00Z
1753,  UA  ,UA-1500-IAH-GUA,  1900-03-31T08:55:00Z  ,  1900-03-31t09:16:00z  ,1900-03-31T11:45:00Z,1900-03-31T11:56:00Z
1296,myrateplan,UA-828-SFO-ORD,  1900-03-31T23:08:00Z  ,  1900-03-31T23:08:00Z  ,1900-03-31T05:11:00Z,1900-03-31T05:11:00Z
1523,  flytecomm  ,UA-257-JFK-SFO,  1900-03-31t14:30:00z  ,  1900-03-31t14:26:00z  ,1900-03-31T18:15:00Z,1900-03-31T17:42:00Z
380,airtravelcenter,AA-1434-DFW-MCO,  1900-03-31t07:15:00z  ,  1900-03-31t07:21:00z  ,1900-03-31T10:35:00Z,1900-03-31T10:36:00Z
792,FLIGHTEXPLORER,AA-59-JFK-SFO,  1900-03-31T07:10:00Z  ,  1900-03-31t07:39:00z  ,1900-03-31T10:45:00Z,1900-03-31T11:12:00Z
735,  FLIGHTEXPLORER  ,AA-1640-MIA-MCO,03/31/1900 18:30:00,,1900-03-31T19:25:00Z,1900-03-31T19:25:00Z
130,  helloflight  ,UA-1500-IAH-GUA,  1900-03-31T08:55:00Z  ,  1900-03-31t09:16:00z  ,1900-03-31T11:45:00Z,1900-03-31T11:56:00Z
1684,  WUNDERGROUND  ,UA-257-JFK-SFO,  1900-03-31T14:30:00Z  ,  1900-03-31T14:26:00Z  ,1900-03-31T18:15:00Z,1900-03-31T17:42:00Z
410,  airtravelcenter  ,UA-828-SFO-ORD,1900.03.31 23:08,  1900-03-31t23:08:00z  ,1900-03-31T05:11:00Z,1900-03-31T05:11:00Z
1383,  ORBITZ  ,UA-37-EWR-MCO,  1900-03-31t13:29:00z  ,  1900-03-31t13:48:00z  ,1900-03-31T16:17:00Z,1900-03-31T16:17:00Z
1645,  ord  ,AA-789-ORD-DEN,  1900-03-31t13:05:00z  ,  1900-03-31T13:19:00Z  ,1900-03-31T14:35:00Z,1900-03-31T15:13:00Z
312,WEATHER,UA-6273-YYC-SFO,  1900-03-31t07:35:00z  ,  1900-03-31t07:27:00z  ,1900-03-31T09:43:00Z,1900-03-31T08:45:00Z
2226,  GOFOX  ,UA-828-SFO-ORD,31-03-1900 23:08:00,  1900-03-31t23:08:00z  ,1900-03-31T05:11:00Z,1900-03-31T05:11:00Z
179,  BOSTON  ,CO-89-IAH-EWR,  1900-03-31t06:00:00z  ,  1900-03-31t06:02:00z  ,1900-03-31T10:20:00Z,1900-03-31T10:27:00Z
2143,  BUSINESSTRAVELLOGUE  ,CO-50-CLE-EWR,  1900-03-31T14:55:00Z  ,"Mar 31, 1900 15:31",1900-03-31T16:49:00Z,1900-03-31T17:26:00Z
65,HELLOFLIGHT,CO-52-IAH-LAX,  1900-03-31t07:35:00z  ,  1900-03-31T07:29:00Z  ,1900-03-31T09:21:00Z,1900-03-31T09:14:00Z
584,flightstats,UA-843-LAX-ORD,  1900-03-31t13:55:00z  ,  1900-03-31T14:10:00Z  ,1900-03-31T19:53:00Z,1900-03-31T19:58:00Z
573,flightstats,UA-2945-PHL-CLT,  1900-03-31t00:00:00z  ,  1900-03-31t03:11:00z  ,1900-03-31T13:45:00Z,1900-03-31T13:15:00Z
668,panynj,CO-47-IAH-LAX,  1900-03-31T19:10:00Z  ,  1900-03-31t20:25:00z  ,1900-03-31T20:56:00Z,1900-03-31T21:52:00Z
1979,  ALLEGIANTAIR  ,CO-89-IAH-EWR,  1900-03-31t06:00:00z  ,  1900-03-31t06:02:00z  ,1900-03-31T10:20:00Z,1900-03-31T10:27:00Z
1600,  MYTRIPANDMORE  ,CO-1023-IAH-DEN,  1900-03-31t11:40:00z  ,  1900-03-31t11:56:00z  ,1900-03-31T13:17:00Z,1900-03-31T13:14:00Z
1106,foxbusiness,UA-257-JFK-SFO,  1900-03-31T14:30:00Z  ,  1900-03-31T14:26:00Z  ,1900-03-31T18:15:00Z,1900-03-31T17:42:00Z
1137,  FOXBUSINESS  ,UA-3373-IAD-PHL,  1900-03-31t08:29:00z  ,"Mar 31, 1900 08:26",1900-03-31T09:24:00Z,1900-03-31T09:13:00Z
621,  FLIGHTSTATS  ,AA-85-JFK-SFO,  1900-03-31T15:05:00Z  ,  1900-03-31t15:36:00z  ,1900-03-31T18:30:00Z,1900-03-31T18:43:00Z
2266,flightaware,AA-616-DFW-DTW,  1900-03-31t09:05:00z  ,  1900-03-31T10:10:00Z  ,1900-03-31T12:35:00Z,1900-03-31T13:27:00Z
1616,mytripandmore,UA-2515-DFW-CLT,  1900-03-31T07:05:00Z  ,  1900-03-31T07:05:00Z  ,1900-03-31T10:31:00Z,1900-03-31T10:47:00Z
522,  FLIGHTVIEW  ,AA-789-ORD-DEN,  1900-03-31T13:05:00Z  ,,1900-03-31T14:35:00Z,1900-03-31T15:13:00Z
