tuple_id,src,flight,sched_dep_time,act_dep_time,sched_arr_time,act_arr_time
358,AIRTRAVELCENTER,AA-1886-BOS-MIA,10:45 a.m.,10:55 a.m.,2:20-P.M.,1:40_p.m.
568,FLIGHTSTATS,AA-3979-CVG-ORD,7:30 a.m.,8:04 a.m.,__8:00_a.m.__,--8:06-a.m.--
1437,--co--,CO-1193-EWR-MCO,9:15 a.m.,9:14 a.m.,--12:18-p.m.--,--12:09-P.M.--
15,__aa__,AA-1279-DFW-PHX,1:00 p.m.,2:04 p.m.,--2:35-p.m.--,3:30-P.M.
1239,myrateplan,CO-1090-BOS-IAH,9:45 a.m.,10:19 a.m.,--1:16-p.m.--,1:19_p.m.
1203,__usatoday__,CO-1250-MIA-IAH,2:53 p.m.,3:01 p.m.,__4:48_p.m.__,__4:59_P.M.__
749,__FLIGHTEXPLORER__,AA-1664-MIA-ATL,10:15 a.m.,10:18 a.m.,12:10_p.m.,__11:56_A.M.__
2197,gofox,AA-4330-CVG-ORD,3:35 p.m.,3:36 p.m.,--4:00-P.M.--,3:33_P.M.
2111,businesstravellogue,AA-1522-SFO-ORD,11:55 p.m.,11:55 p.m.,__5:50_a.m.__,5:50_A.M.
2133,__businesstravellogue__,AA-2957-DFW-CVG,7:55 a.m.,8:04 a.m.,11:05-a.m.,--11:01-a.m.--
493,--flightview--,UA-2515-DFW-CLT,7:05 a.m.,7:05 a.m.,10:31-a.m.,--10:47-a.m.--
1797,__FLYLOUISVILLE__,CO-47-IAH-LAX,7:10 p.m.,8:25 p.m.,8:56_P.M.,--9:52-p.m.--
339,airtravelcenter,CO-1586-IAH-MCO,7:00 p.m.,7:14 p.m.,--10:15-p.m.--,--10:29-P.M.--
1386,orbitz,AA-3823-LAX-DEN,9:00 p.m.,9:00 p.m.,--12:15-a.m.--,__12:15_a.m.__
1695,wunderground,AA-3-JFK-LAX,12:00 p.m.,12:11 p.m.,--3:15-P.M.--,3:16-p.m.
1346,orbitz,CO-1561-PHX-IAH,8:05 a.m.,8:00 a.m.,--11:35-a.m.--,11:32_a.m.
2205,GOFOX,AA-643-MIA-ORD,7:10 a.m.,7:30 a.m.,__9:35_A.M.__,9:31-a.m.
2259,__flightaware__,UA-3925-IAD-ORF,8:41 a.m.,8:42 a.m.,9:54_a.m.,__9:43_a.m.__
2373,world-flight-tracker,AA-4198-ORD-CLE,10:40 a.m.,10:54 a.m.,12:55_p.m.,12:50-P.M.
884,FLIGHTS,UA-858-PVG-SFO,1:45 p.m.,1:32 p.m.,8:27-a.m.,--8:02-A.M.--
170,boston,AA-484-DFW-MIA,4:15 p.m.,4:29 p.m.,7:55_p.m.,7:39-p.m.
1584,--flytecomm--,CO-45-EWR-MIA,4:00 p.m.,3:58 p.m.,7:05-p.m.,__6:36_p.m.__
642,--panynj--,CO-1614-LAX-IAH,12:30 a.m.,12:41 a.m.,5:35-a.m.,5:26-a.m.
1266,__myrateplan__,AA-1434-DFW-MCO,7:15 a.m.,7:21 a.m.,--10:35-a.m.--,10:36-A.M.
923,__FLIGHTARRIVAL__,AA-1664-MIA-ATL,10:15 a.m.,10:18 a.m.,__12:10_p.m.__,11:56_a.m.
58,--helloflight--,CO-58-DEN-IAH,11:25 a.m.,11:32 a.m.,2:50-P.M.,__3:31_p.m.__
309,weather,UA-3373-IAD-PHL,8:29 a.m.,8:26 a.m.,--9:24-A.M.--,9:13-A.M.
1182,USAT,UA-3050-PHX-CLT,11:05 a.m.,11:30 a.m.,4:57_p.m.,__5:05_p.m.__
657,panynj,UA-3050-PHX-CLT,11:05 a.m.,11:30 a.m.,4:57_P.M.,5:05_p.m.
620,__flightstats__,AA-415-BOS-ORD,8:35 a.m.,8:56 a.m.,--10:40-a.m.--,10:16_A.M.
489,__flightview__,UA-2906-PHL-MCO,3:50 p.m.,4:28 p.m.,--6:23-p.m.--,6:38-p.m.
271,--weather--,AA-466-IAH-MIA,6:00 a.m.,6:08 a.m.,9:20_A.M.,9:05-A.M.
1883,QUICKTRIP,AA-466-IAH-MIA,6:00 a.m.,6:08 a.m.,--9:20-a.m.--,9:05-a.m.
411,airtravelcenter,CO-4888-IAH-DAL,5:30 p.m.,5:30 p.m.,__6:40_p.m.__,6:40_P.M.
736,flightexplorer,AA-1544-SAN-ORD,11:25 a.m.,11:40 a.m.,__5:25_p.m.__,4:56_p.m.
466,__FLIGHTVIEW__,CO-89-IAH-EWR,6:00 a.m.,6:02 a.m.,10:20_a.m.,--10:27-a.m.--
621,__FLIGHTSTATS__,AA-85-JFK-SFO,3:05 p.m.,3:36 p.m.,6:30-p.m.,6:43-p.m.
1739,__ua__,UA-843-LAX-ORD,1:55 p.m.,2:10 p.m.,--7:53-p.m.--,7:58-p.m.
283,weather,AA-2525-DFW-MIA,7:25 a.m.,7:39 a.m.,11:10-a.m.,11:06_a.m.
1672,--WUNDERGROUND--,AA-616-DFW-DTW,9:05 a.m.,10:10 a.m.,__12:35_p.m.__,1:27_p.m.
1487,__SFO__,UA-414-LAX-SFO,6:00 a.m.,5:56 a.m.,__7:23_A.M.__,7:17_a.m.
89,HLight,CO-47-IAH-LAX,7:10 p.m.,8:25 p.m.,8:56-P.M.,--9:52-p.m.--
2152,__den__,CO-1023-IAH-DEN,11:40 a.m.,11:56 a.m.,1:17-p.m.,1:14_p.m.
13,__aa__,AA-1664-MIA-ATL,10:15 a.m.,10:18 a.m.,--12:10-p.m.--,11:56_a.m.
798,IAD,UA-382-IAD-LAX,12:30 p.m.,12:35 p.m.,3:19-p.m.,--3:21-p.m.--
314,weather,UA-2704-DTW-PHX,11:15 a.m.,11:15 a.m.,1:40_P.M.,2:00_P.M.
2113,--businesstravellogue--,AA-3823-LAX-DEN,9:00 p.m.,9:00 p.m.,__12:15_a.m.__,__12:15_a.m.__
1814,--flylouisville--,UA-2515-DFW-CLT,7:05 a.m.,7:05 a.m.,__10:31_A.M.__,__10:47_a.m.__
1823,--flylouisville--,AA-1165-JFK-MIA,6:59 a.m.,7:22 a.m.,10:34-A.M.,--10:04-a.m.--
2214,--GOFOX--,AA-3756-ORD-SLC,12:15 p.m.,12:41 p.m.,__2:45_p.m.__,2:50-p.m.
